"Season","Team","Conference","StatName","StatValue"
"2025","Army","American Athletic","interceptionTDsOpponent","0"
"2025","Army","American Athletic","interceptionYards","104"
"2025","Army","American Athletic","interceptionYardsOpponent","70"
"2025","Army","American Athletic","kickReturns","7"
"2025","Army","American Athletic","kickReturnsOpponent","24"
"2025","Army","American Athletic","kickReturnTDs","0"
"2025","Army","American Athletic","kickReturnTDsOpponent","1"
"2025","Army","American Athletic","kickReturnYards","82"
"2025","Army","American Athletic","kickReturnYardsOpponent","501"
"2025","Army","American Athletic","netPassingYards","943"
"2025","Army","American Athletic","netPassingYardsOpponent","2391"
"2025","Army","American Athletic","passAttempts","117"
"2025","Army","American Athletic","passAttemptsOpponent","342"
"2025","Army","American Athletic","passCompletions","61"
"2025","Army","American Athletic","passCompletionsOpponent","217"
"2025","Army","American Athletic","passesIntercepted","8"
"2025","Army","American Athletic","passesInterceptedOpponent","5"
"2025","Army","American Athletic","passingTDs","5"
"2025","Army","American Athletic","passingTDsOpponent","15"
"2025","Army","American Athletic","penalties","34"
"2025","Army","American Athletic","penaltiesOpponent","58"
"2025","Army","American Athletic","penaltyYards","285"
"2025","Army","American Athletic","penaltyYardsOpponent","452"
"2025","Army","American Athletic","possessionTime","24811"
"2025","Army","American Athletic","possessionTimeOpponent","18389"
"2025","Army","American Athletic","puntReturns","9"
"2025","Army","American Athletic","puntReturnsOpponent","8"
"2025","Army","American Athletic","puntReturnTDs","0"
"2025","Army","American Athletic","puntReturnTDsOpponent","0"
"2025","Army","American Athletic","puntReturnYards","80"
"2025","Army","American Athletic","puntReturnYardsOpponent","35"
"2025","Army","American Athletic","rushingAttempts","691"
"2025","Army","American Athletic","rushingAttemptsOpponent","412"
"2025","Army","American Athletic","rushingTDs","26"
"2025","Army","American Athletic","rushingTDsOpponent","16"
"2025","Army","American Athletic","rushingYards","2947"
"2025","Army","American Athletic","rushingYardsOpponent","1808"
"2025","Army","American Athletic","sacks","13"
"2025","Army","American Athletic","sacksOpponent","6"
"2025","Army","American Athletic","tacklesForLoss","41"
"2025","Army","American Athletic","tacklesForLossOpponent","45"
"2025","Army","American Athletic","thirdDownConversions","69"
"2025","Army","American Athletic","thirdDownConversionsOpponent","73"
"2025","Army","American Athletic","thirdDowns","175"
"2025","Army","American Athletic","thirdDownsOpponent","156"
"2025","Army","American Athletic","totalYards","3890"
"2025","Army","American Athletic","totalYardsOpponent","4199"
"2025","Army","American Athletic","turnovers","10"
"2025","Army","American Athletic","turnoversOpponent","16"
"2025","Auburn","SEC","firstDowns","249"
"2025","Auburn","SEC","firstDownsOpponent","230"
"2025","Auburn","SEC","fourthDownConversions","12"
"2025","Auburn","SEC","fourthDownConversionsOpponent","15"
"2025","Auburn","SEC","fourthDowns","23"
"2025","Auburn","SEC","fourthDownsOpponent","22"
"2025","Auburn","SEC","fumblesLost","4"
"2025","Auburn","SEC","fumblesLostOpponent","6"
"2025","Auburn","SEC","fumblesRecovered","6"
"2025","Auburn","SEC","fumblesRecoveredOpponent","4"
"2025","Auburn","SEC","games","12"
"2025","Auburn","SEC","interceptions","4"
"2025","Auburn","SEC","interceptionsOpponent","11"
"2025","Auburn","SEC","interceptionTDs","2"
"2025","Auburn","SEC","interceptionTDsOpponent","1"
"2025","Auburn","SEC","interceptionYards","250"
"2025","Auburn","SEC","interceptionYardsOpponent","125"
"2025","Auburn","SEC","kickReturns","22"
"2025","Auburn","SEC","kickReturnsOpponent","12"
"2025","Auburn","SEC","kickReturnTDs","1"
"2025","Auburn","SEC","kickReturnTDsOpponent","0"
"2025","Auburn","SEC","kickReturnYards","459"
"2025","Auburn","SEC","kickReturnYardsOpponent","264"
"2025","Auburn","SEC","netPassingYards","2365"
"2025","Auburn","SEC","netPassingYardsOpponent","2758"
"2025","Auburn","SEC","passAttempts","362"
"2025","Auburn","SEC","passAttemptsOpponent","381"
"2025","Auburn","SEC","passCompletions","221"
"2025","Auburn","SEC","passCompletionsOpponent","238"
"2025","Auburn","SEC","passesIntercepted","11"
"2025","Auburn","SEC","passesInterceptedOpponent","4"
"2025","Auburn","SEC","passingTDs","11"
"2025","Auburn","SEC","passingTDsOpponent","15"
"2025","Auburn","SEC","penalties","93"
"2025","Auburn","SEC","penaltiesOpponent","69"
"2025","Auburn","SEC","penaltyYards","764"
"2025","Auburn","SEC","penaltyYardsOpponent","630"
"2025","Auburn","SEC","possessionTime","21190"
"2025","Auburn","SEC","possessionTimeOpponent","22010"
"2025","Auburn","SEC","puntReturns","16"
"2025","Auburn","SEC","puntReturnsOpponent","8"
"2025","Auburn","SEC","puntReturnTDs","0"
"2025","Auburn","SEC","puntReturnTDsOpponent","0"
"2025","Auburn","SEC","puntReturnYards","60"
"2025","Auburn","SEC","puntReturnYardsOpponent","48"
"2025","Auburn","SEC","rushingAttempts","453"
"2025","Auburn","SEC","rushingAttemptsOpponent","413"
"2025","Auburn","SEC","rushingTDs","23"
"2025","Auburn","SEC","rushingTDsOpponent","12"
"2025","Auburn","SEC","rushingYards","2123"
"2025","Auburn","SEC","rushingYardsOpponent","1195"
"2025","Auburn","SEC","sacks","31"
"2025","Auburn","SEC","sacksOpponent","42"
"2025","Auburn","SEC","tacklesForLoss","79"
"2025","Auburn","SEC","tacklesForLossOpponent","76"
"2025","Auburn","SEC","thirdDownConversions","65"
"2025","Auburn","SEC","thirdDownConversionsOpponent","60"
"2025","Auburn","SEC","thirdDowns","166"
"2025","Auburn","SEC","thirdDownsOpponent","171"
"2025","Auburn","SEC","totalYards","4488"
"2025","Auburn","SEC","totalYardsOpponent","3953"
"2025","Auburn","SEC","turnovers","8"
"2025","Auburn","SEC","turnoversOpponent","17"
"2025","Ball State","Mid-American","firstDowns","176"
"2025","Ball State","Mid-American","firstDownsOpponent","250"
"2025","Ball State","Mid-American","fourthDownConversions","9"
"2025","Ball State","Mid-American","fourthDownConversionsOpponent","13"
"2025","Ball State","Mid-American","fourthDowns","17"
"2025","Ball State","Mid-American","fourthDownsOpponent","27"
"2025","Ball State","Mid-American","fumblesLost","8"
"2025","Ball State","Mid-American","fumblesLostOpponent","4"
"2025","Ball State","Mid-American","fumblesRecovered","4"
"2025","Ball State","Mid-American","fumblesRecoveredOpponent","8"
"2025","Ball State","Mid-American","games","12"
"2025","Ball State","Mid-American","interceptions","8"
"2025","Ball State","Mid-American","interceptionsOpponent","9"
"2025","Ball State","Mid-American","interceptionTDs","0"
"2025","Ball State","Mid-American","interceptionTDsOpponent","0"
"2025","Ball State","Mid-American","interceptionYards","48"
"2025","Ball State","Mid-American","interceptionYardsOpponent","60"
"2025","Ball State","Mid-American","kickReturns","29"
"2025","Ball State","Mid-American","kickReturnsOpponent","28"
"2025","Ball State","Mid-American","kickReturnTDs","1"
"2025","Ball State","Mid-American","kickReturnTDsOpponent","0"
"2025","Ball State","Mid-American","kickReturnYards","584"
"2025","Ball State","Mid-American","kickReturnYardsOpponent","513"
"2025","Ball State","Mid-American","netPassingYards","1656"
"2025","Ball State","Mid-American","netPassingYardsOpponent","2722"
"2025","Ball State","Mid-American","passAttempts","277"
"2025","Ball State","Mid-American","passAttemptsOpponent","354"
"2025","Ball State","Mid-American","passCompletions","156"
"2025","Ball State","Mid-American","passCompletionsOpponent","219"
"2025","Ball State","Mid-American","passesIntercepted","9"
"2025","Ball State","Mid-American","passesInterceptedOpponent","8"
"2025","Ball State","Mid-American","passingTDs","11"
"2025","Ball State","Mid-American","passingTDsOpponent","23"
"2025","Ball State","Mid-American","penalties","56"
"2025","Ball State","Mid-American","penaltiesOpponent","75"
"2025","Ball State","Mid-American","penaltyYards","466"
"2025","Ball State","Mid-American","penaltyYardsOpponent","673"
"2025","Ball State","Mid-American","possessionTime","21409"
"2025","Ball State","Mid-American","possessionTimeOpponent","21791"
"2025","Ball State","Mid-American","puntReturns","12"
"2025","Ball State","Mid-American","puntReturnsOpponent","23"
"2025","Ball State","Mid-American","puntReturnTDs","0"
"2025","Ball State","Mid-American","puntReturnTDsOpponent","1"
"2025","Ball State","Mid-American","puntReturnYards","25"
"2025","Ball State","Mid-American","puntReturnYardsOpponent","222"
"2025","Ball State","Mid-American","rushingAttempts","453"
"2025","Ball State","Mid-American","rushingAttemptsOpponent","448"
"2025","Ball State","Mid-American","rushingTDs","11"
"2025","Ball State","Mid-American","rushingTDsOpponent","21"
"2025","Ball State","Mid-American","rushingYards","1604"
"2025","Ball State","Mid-American","rushingYardsOpponent","2156"
"2025","Ball State","Mid-American","sacks","22"
"2025","Ball State","Mid-American","sacksOpponent","49"
"2025","Ball State","Mid-American","tacklesForLoss","55"
"2025","Ball State","Mid-American","tacklesForLossOpponent","100"
"2025","Ball State","Mid-American","thirdDownConversions","58"
"2025","Ball State","Mid-American","thirdDownConversionsOpponent","67"
"2025","Ball State","Mid-American","thirdDowns","173"
"2025","Ball State","Mid-American","thirdDownsOpponent","160"
"2025","Ball State","Mid-American","totalYards","3260"
"2025","Ball State","Mid-American","totalYardsOpponent","4878"
"2025","Ball State","Mid-American","turnovers","16"
"2025","Ball State","Mid-American","turnoversOpponent","13"
"2025","Baylor","Big 12","firstDowns","297"
"2025","Baylor","Big 12","firstDownsOpponent","267"
"2025","Baylor","Big 12","fourthDownConversions","26"
"2025","Baylor","Big 12","fourthDownConversionsOpponent","12"
"2025","Baylor","Big 12","fourthDowns","49"
"2025","Baylor","Big 12","fourthDownsOpponent","19"
"2025","Baylor","Big 12","fumblesLost","12"
"2025","Baylor","Big 12","fumblesLostOpponent","2"
"2025","Baylor","Big 12","fumblesRecovered","2"
"2025","Baylor","Big 12","fumblesRecoveredOpponent","12"
"2025","Baylor","Big 12","games","12"
"2025","Baylor","Big 12","interceptions","12"
"2025","Baylor","Big 12","interceptionsOpponent","9"
"2025","Baylor","Big 12","interceptionTDs","1"
"2025","Baylor","Big 12","interceptionTDsOpponent","2"
"2025","Baylor","Big 12","interceptionYards","108"
"2025","Baylor","Big 12","interceptionYardsOpponent","176"
"2025","Baylor","Big 12","kickReturns","34"
"2025","Baylor","Big 12","kickReturnsOpponent","25"
"2025","Baylor","Big 12","kickReturnTDs","0"
"2025","Baylor","Big 12","kickReturnTDsOpponent","1"
"2025","Baylor","Big 12","kickReturnYards","767"
"2025","Baylor","Big 12","kickReturnYardsOpponent","512"
"2025","Baylor","Big 12","netPassingYards","3715"
"2025","Baylor","Big 12","netPassingYardsOpponent","2334"
"2025","Baylor","Big 12","passAttempts","510"
"2025","Baylor","Big 12","passAttemptsOpponent","344"
"2025","Baylor","Big 12","passCompletions","309"
"2025","Baylor","Big 12","passCompletionsOpponent","214"
"2025","Baylor","Big 12","passesIntercepted","9"
"2025","Baylor","Big 12","passesInterceptedOpponent","12"
"2025","Baylor","Big 12","passingTDs","31"
"2025","Baylor","Big 12","passingTDsOpponent","17"
"2025","Baylor","Big 12","penalties","72"
"2025","Baylor","Big 12","penaltiesOpponent","75"
"2025","Baylor","Big 12","penaltyYards","737"
"2025","Baylor","Big 12","penaltyYardsOpponent","771"
"2025","Baylor","Big 12","possessionTime","21064"
"2025","Baylor","Big 12","possessionTimeOpponent","22136"
"2025","Baylor","Big 12","puntReturns","18"
"2025","Baylor","Big 12","puntReturnsOpponent","12"
"2025","Baylor","Big 12","puntReturnTDs","0"
"2025","Baylor","Big 12","puntReturnTDsOpponent","0"
"2025","Baylor","Big 12","puntReturnYards","141"
"2025","Baylor","Big 12","puntReturnYardsOpponent","32"
"2025","Baylor","Big 12","rushingAttempts","409"
"2025","Baylor","Big 12","rushingAttemptsOpponent","480"
"2025","Baylor","Big 12","rushingTDs","12"
"2025","Baylor","Big 12","rushingTDsOpponent","30"
"2025","Baylor","Big 12","rushingYards","1699"
"2025","Baylor","Big 12","rushingYardsOpponent","2368"
"2025","Baylor","Big 12","sacks","12"
"2025","Baylor","Big 12","sacksOpponent","22"
"2025","Baylor","Big 12","tacklesForLoss","48"
"2025","Baylor","Big 12","tacklesForLossOpponent","62"
"2025","Baylor","Big 12","thirdDownConversions","65"
"2025","Baylor","Big 12","thirdDownConversionsOpponent","65"
"2025","Baylor","Big 12","thirdDowns","172"
"2025","Baylor","Big 12","thirdDownsOpponent","159"
"2025","Baylor","Big 12","totalYards","5414"
"2025","Baylor","Big 12","totalYardsOpponent","4702"
"2025","Baylor","Big 12","turnovers","24"
"2025","Baylor","Big 12","turnoversOpponent","11"
"2025","Boise State","Mountain West","firstDowns","294"
"2025","Boise State","Mountain West","firstDownsOpponent","216"
"2025","Boise State","Mountain West","fourthDownConversions","17"
"2025","Boise State","Mountain West","fourthDownConversionsOpponent","9"
"2025","Boise State","Mountain West","fourthDowns","33"
"2025","Boise State","Mountain West","fourthDownsOpponent","23"
"2025","Boise State","Mountain West","fumblesLost","7"
"2025","Boise State","Mountain West","fumblesLostOpponent","8"
"2025","Boise State","Mountain West","fumblesRecovered","8"
"2025","Boise State","Mountain West","fumblesRecoveredOpponent","7"
"2025","Boise State","Mountain West","games","13"
"2025","Boise State","Mountain West","interceptions","9"
"2025","Boise State","Mountain West","interceptionsOpponent","14"
"2025","Boise State","Mountain West","interceptionTDs","3"
"2025","Boise State","Mountain West","interceptionTDsOpponent","0"
"2025","Boise State","Mountain West","interceptionYards","209"
"2025","Boise State","Mountain West","interceptionYardsOpponent","35"
"2025","Boise State","Mountain West","kickReturns","23"
"2025","Boise State","Mountain West","kickReturnsOpponent","12"
"2025","Boise State","Mountain West","kickReturnTDs","0"
"2025","Boise State","Mountain West","kickReturnTDsOpponent","1"
"2025","Boise State","Mountain West","kickReturnYards","413"
"2025","Boise State","Mountain West","kickReturnYardsOpponent","309"
"2025","Boise State","Mountain West","netPassingYards","3175"
"2025","Boise State","Mountain West","netPassingYardsOpponent","2229"
"2025","Boise State","Mountain West","passAttempts","429"
"2025","Boise State","Mountain West","passAttemptsOpponent","371"
"2025","Boise State","Mountain West","passCompletions","252"
"2025","Boise State","Mountain West","passCompletionsOpponent","200"
"2025","Boise State","Mountain West","passesIntercepted","14"
"2025","Boise State","Mountain West","passesInterceptedOpponent","9"
"2025","Boise State","Mountain West","passingTDs","22"
"2025","Boise State","Mountain West","passingTDsOpponent","13"
"2025","Boise State","Mountain West","penalties","91"
"2025","Boise State","Mountain West","penaltiesOpponent","100"
"2025","Boise State","Mountain West","penaltyYards","802"
"2025","Boise State","Mountain West","penaltyYardsOpponent","844"
"2025","Boise State","Mountain West","possessionTime","25674"
"2025","Boise State","Mountain West","possessionTimeOpponent","21108"
"2025","Boise State","Mountain West","puntReturns","12"
"2025","Boise State","Mountain West","puntReturnsOpponent","11"
"2025","Boise State","Mountain West","puntReturnTDs","0"
"2025","Boise State","Mountain West","puntReturnTDsOpponent","0"
"2025","Boise State","Mountain West","puntReturnYards","64"
"2025","Boise State","Mountain West","puntReturnYardsOpponent","89"
"2025","Boise State","Mountain West","rushingAttempts","522"
"2025","Boise State","Mountain West","rushingAttemptsOpponent","433"
"2025","Boise State","Mountain West","rushingTDs","29"
"2025","Boise State","Mountain West","rushingTDsOpponent","24"
"2025","Boise State","Mountain West","rushingYards","2454"
"2025","Boise State","Mountain West","rushingYardsOpponent","2146"
"2025","Boise State","Mountain West","sacks","23"
"2025","Boise State","Mountain West","sacksOpponent","23"
"2025","Boise State","Mountain West","tacklesForLoss","77"
"2025","Boise State","Mountain West","tacklesForLossOpponent","63"
"2025","Boise State","Mountain West","thirdDownConversions","94"
"2025","Boise State","Mountain West","thirdDownConversionsOpponent","56"
"2025","Boise State","Mountain West","thirdDowns","200"
"2025","Boise State","Mountain West","thirdDownsOpponent","171"
"2025","Boise State","Mountain West","totalYards","5629"
"2025","Boise State","Mountain West","totalYardsOpponent","4375"
"2025","Boise State","Mountain West","turnovers","16"
"2025","Boise State","Mountain West","turnoversOpponent","22"
